target,id,date,user,tweet
1,1880572902,Fri May 22 01:43:25 PDT 2009,Courts_in_sight,"@joshthomas87 haha! omg but u make the show awsome, so ppl shouldnt care  go gen Y XD oh n congrats on the first win  well done!"
1,1985945522,Sun May 31 18:04:14 PDT 2009,AmaniBoo,@liltwist hope they take picsss 
1,2002236610,Tue Jun 02 03:35:51 PDT 2009,glam_tweet,"ATTENTION ALL FOLLOWERS!!! haha.... well, i got nothing.  i'm just plain annoying. you got a problem with that? XD"
1,2176630973,Mon Jun 15 04:22:21 PDT 2009,hollyefronjonas,@sssshenin true that 
1,1558822648,Sun Apr 19 09:30:01 PDT 2009,TiffanyNicole08,glad i went out last night 
1,2066626462,Sun Jun 07 10:52:30 PDT 2009,mathewi,ran into Rick Campanelli from Entertainment Tonight shooting a standup near the Banff falls lookout; told him he follows me on Twitter 
1,1969438191,Sat May 30 00:02:18 PDT 2009,PaoMiami,@KDGIRL_NKOTB was it expensive or cheap? if it was cheap....make it into a necklace... 
1,2182942353,Mon Jun 15 13:50:20 PDT 2009,steve228uk,@steinhardt Way ahead of you 
1,1883245024,Fri May 22 08:14:30 PDT 2009,Jeaimetodraw,@madoox Hi! Nice to meet you! How are you? 
1,1970683057,Sat May 30 04:49:58 PDT 2009,thesnuffy,@drumdog00 I am happy to know that I am in such good company.  
1,2033647357,Thu Jun 04 13:00:10 PDT 2009,Chizzlewit,Should be just home in time  x
1,1565957508,Mon Apr 20 07:55:12 PDT 2009,lbgmonchichi,@Michael_Cera  I hope you are able 2! I really miss it 
1,2189198158,Mon Jun 15 23:28:12 PDT 2009,scarletmandy,@crusaderz4life aww thats sweet   #musicislife
1,1880421872,Fri May 22 01:10:57 PDT 2009,IEMerce,"@nicolerichie ......a girl scout.....um, can't remember the rest.  It's Heathers though "
1,1970580009,Sat May 30 04:26:01 PDT 2009,froodie,@darraghdoyle enjoy! I am so jealous of you right now 
1,2189154485,Mon Jun 15 23:22:02 PDT 2009,eBISQUICK,Got done watching Star Trek with my bros. Good movie 
1,2070973577,Sun Jun 07 18:37:01 PDT 2009,yoha_ahoy,Heading out to play Jailbreak with friends again! Expect a few more tweets from woods and bushes... hehehe. 
1,2189017679,Mon Jun 15 23:03:31 PDT 2009,ploogle,"@KarizmatkStalyn If you're living with your parents, that'd be another barrier.  Are you?"
1,1827356783,Sun May 17 10:32:22 PDT 2009,bumblemckay,am getting more hungover as the day goes on. that shouldn't be possible. but at least i don't have to get up for work tomorrow 
1,2001841369,Tue Jun 02 02:15:30 PDT 2009,MarkMayhew,@ahoova u might wanna try http://flirt140.com 
1,2000273077,Mon Jun 01 21:45:50 PDT 2009,kithymusic,I have 2 more weeks of vacation! Forget it! Started working as soon as I came home from Texas! HELP!!!  I need 2 go see Billy play again! 
1,1696087295,Mon May 04 07:35:02 PDT 2009,paulrandal,"@SQLChicken I should post some photos of my robots  ok - offline for 4 hours now. ttfn (oh, so IM...)"
1,2030213323,Thu Jun 04 08:02:50 PDT 2009,PortDiscovery,Please vote  Please vote Please vote Please vote Please vote Please vote Please vote (get the idea?) Please vote    http://bit.ly/bt28g
1,1997785314,Mon Jun 01 17:27:14 PDT 2009,stunningstella,Well..this is how you make good NBA Drama..it's on TNT..they know Drama!  RIght?
1,2054534780,Sat Jun 06 07:33:46 PDT 2009,GeekySteph,"Currently sat in hairdressers with bits of tinfoil stuck in me head - very attractive, lol! Forgot to bring a book so shall have to twit! "
1,2053125080,Sat Jun 06 03:22:17 PDT 2009,SmilinNursAnnie,@aureliom Thank you for the #Followfriday shout-out 
1,2065013225,Sun Jun 07 07:41:55 PDT 2009,craighardie,"Had a great Sunday run today, 70m 19.5av and it was a windy day, legs are on the way  #fb"
1,1572961972,Mon Apr 20 23:10:59 PDT 2009,pauletteensign,@dhansman ahem...and so? 
1,2015197835,Wed Jun 03 03:59:46 PDT 2009,EviLovesMcFly,@marieskizo cool!  good luck ;)
1,1996025908,Mon Jun 01 14:25:07 PDT 2009,kerri_louise,@gemmmy_x @PoyntlasLove  it's okaaay darling. I promise you. If you ever need any help we're here.
1,1977546784,Sat May 30 21:11:30 PDT 2009,MissLaniSasha,@HeartofJune yaay! I'm down! 
1,1997752389,Mon Jun 01 17:23:49 PDT 2009,luckicharm23,"@mzshannon yeah, just a pain in my ass. but at least it will only be for fall and spring 09-10. i'll be a resident before fall next yr "
1,2015682758,Wed Jun 03 05:16:32 PDT 2009,outofdoritos,@tancosi Sounds good to me! Best of luck finding something.  What are you doing in the meantime?
1,2066138230,Sun Jun 07 09:57:43 PDT 2009,LiviaVrapi,Six flags with @KelseyWolfe @ArijanaGrabic &amp;mirela.I better get some tan no joke 
1,2001190156,Tue Jun 02 00:06:30 PDT 2009,hedfunk,"@swampy66 bloody rude i say   how'd you go with the modem?  Thank you so much for helping there, i was getting the shits with it"
1,1564710732,Mon Apr 20 04:38:42 PDT 2009,Moriasreadings,@fuzzyinkdesign Thank You for choosing me to read for you! It was a pleasure talking with you! 
1,2061847419,Sat Jun 06 21:45:05 PDT 2009,CheeseKing,"@jlanier01 you went to that game ?!? I was watching from nyc, that was a briliant header  ... USA, USA, USA... "
1,1685593122,Sun May 03 01:06:19 PDT 2009,primatage,@sheryonstone haha i love it when blip and twitter meet 
1,2013805766,Tue Jun 02 23:37:40 PDT 2009,syzygy,"@JuliaBall It was lovely and cool at half-past six, honestly! Hope you have a good day "
1,1981692607,Sun May 31 09:41:35 PDT 2009,xoxNikkiBxox,is proud of the full page write up daddy got on p.86 of The Independent today...www.theinternet.co.uk 
1,1550820127,Sat Apr 18 07:21:29 PDT 2009,teamdangerrr,Having a Jonas party at @meghan01's crib. 
1,2006597373,Tue Jun 02 11:24:08 PDT 2009,stevengsaunders,"@kevinpsb Thanks, man. Greatly appreciated. It happens to everyone, but it always sucks when it does. Hopefully things turn out well. "
1,1996784518,Mon Jun 01 15:41:09 PDT 2009,ashleystardust,@JessiKawaii i love the show beautiful people! but of course it wouldnt surprise me that we both would like it. 
1,1999080531,Mon Jun 01 19:36:30 PDT 2009,Massie_,Hannah Montana The Movie Trailer ((IDK why i put dis up))   http://bit.ly/E9Kx1
1,1989962672,Mon Jun 01 03:25:13 PDT 2009,krumpet,@Afficionados_HH I love come dine with me 
1,2013911844,Tue Jun 02 23:55:35 PDT 2009,enamoredsoul,@FlashdaJagwar i think that's like in Rancho! niiiice...what's happenin' on the 20th!?!? 
1,1990409785,Mon Jun 01 04:47:41 PDT 2009,lloydie74,this is a must-see!  www.theevolutionofdance.com  
1,2064304270,Sun Jun 07 05:53:01 PDT 2009,bedazzleddiva,@gokeygirl80 he and Danny loved the dress. they were so nice- I am between BOTH of them in the pic.  the thought of this is making me cry 
1,2015152100,Wed Jun 03 03:51:36 PDT 2009,MarcPerel,@Compl33t Fount  it! SUCH an amateur bug. 
1,1556550636,Sat Apr 18 23:17:27 PDT 2009,CareyYo,"@lukebourassa you are leaving tomorrow to be closer to me...okay, that's what I want to believe! "
1,1966944851,Fri May 29 18:41:15 PDT 2009,annajedwards,"At a bonfire w/ anna, court, and the guys "
1,2057906446,Sat Jun 06 13:53:27 PDT 2009,DANNI874,"Hangin out with my lil brother again tried to get tats today but shop was really busy, try again tomorrow "
1,1880783467,Fri May 22 02:29:28 PDT 2009,tehqueen,writing 
1,2064712856,Sun Jun 07 06:59:28 PDT 2009,CharlyLownoise,@djisaac ... of SÃ¶derling?  
1,2014898784,Wed Jun 03 03:03:07 PDT 2009,TribeHelp,Starting maintenance window now... hope it will be short 
1,1826983880,Sun May 17 09:44:30 PDT 2009,StevieHart,The phone call I just got made me way so happy  my bus is in the boogie down bx. Almost there!!!
1,1979890034,Sun May 31 04:54:58 PDT 2009,cupcakesfortwo,@StarletChance Good Lord!  That sounds like a whole lot of fun.  You coming ova 2 try my cupcakes 2morow?  
1,1979480681,Sun May 31 03:13:49 PDT 2009,_Ash_Ketchum,bettys not a retard 
1,1676454447,Fri May 01 22:05:36 PDT 2009,mehteh,@vap0rz Thanks man; I'll be thinking of you guys 
1,1971089233,Sat May 30 06:10:53 PDT 2009,rahi,"Howling, drunken people at terraces  must be the sun"
1,1753548187,Sun May 10 02:11:33 PDT 2009,simdav,Happy Mother's Day ~ and for single dads who plays both mom and dad role enjoy your day too 
1,1686508949,Sun May 03 05:43:50 PDT 2009,JosephAccettura,"Went to Sweet Sixteen last night and my back hurts from too much dancing, but it rocked "
1,2070769208,Sun Jun 07 18:15:59 PDT 2009,heykyeh,@JKVEE no wayy dude! just noticed we live in the same place! la la land! we should hang sometime! teehee 
1,1963222186,Fri May 29 12:23:39 PDT 2009,gernt,is about to record &quot;Dare4Distance&quot; by Never Shout Never. Excited for the feedback 
1,1551149470,Sat Apr 18 08:16:37 PDT 2009,ginaharris1,@CEPSocks_anne You obviously needed the sleep. Now you can work hard all day. 
1,1998209051,Mon Jun 01 18:10:23 PDT 2009,eaglesflite,"@AlexKaris Thanks! It was a hot one but great days for enjoying the lake, bike riding, and reconnecting with the outdoors "
1,2003445223,Tue Jun 02 06:32:46 PDT 2009,jhampton,"@RRDiscGolfer HA! Yeah, it's better than the banana hammocks we usually do for GQ, believe me "
1,1994230173,Mon Jun 01 11:36:51 PDT 2009,rygledhill,Pokemon Crystal break...heading to fight Pryce for my fifth gym badge. 
1,1980431529,Sun May 31 06:43:31 PDT 2009,SeosamhRyan,@CaptainChants Duder! You know that FlapJack short cartoon you linked me? It got picked up and starts on CN tomorrow at 6! 
1,1961246495,Fri May 29 09:12:24 PDT 2009,MylahMusic,@HEgmg 2 Thumbs Up...Follow him back yall cause he digs writers 
1,1558165845,Sun Apr 19 07:29:37 PDT 2009,Petrospete,Picked up a very excited 'glad-we-are-back' Kelbi 
1,2050526821,Fri Jun 05 18:49:45 PDT 2009,JakeElSerpiente,I won Spider Solitaire  (on easy)
1,2014296074,Wed Jun 03 01:03:50 PDT 2009,jorgyboy999,yay fixed it 
1,1573327930,Tue Apr 21 00:40:24 PDT 2009,missingbits,thanks finding me @MyCentralCoast @vin495 
1,2049651172,Fri Jun 05 17:15:17 PDT 2009,hiromiii,with Carolina and Jessica!! 
1,2052312912,Sat Jun 06 00:18:51 PDT 2009,CBernos,@TheRealTiffany Thank you for dinner girlll! Shooot. Hope to see you soonnn!!!  you go back out there and reach maximum tweets again!
1,2179475713,Mon Jun 15 09:09:18 PDT 2009,momsontheedge,@KelsyC Uh oh - counting down already?  Me too!
1,1998085713,Mon Jun 01 17:58:12 PDT 2009,MzHazelEyesKim,I love this weather 
1,2014783227,Wed Jun 03 02:40:25 PDT 2009,SamHD,I may actually have passed History with more than a C! NNYAY 
1,2003247419,Tue Jun 02 06:10:25 PDT 2009,izene,@danluvisiart Whoa that's alot considering that you always detail your work like there is no tomorrow! 
1,2060033262,Sat Jun 06 18:07:39 PDT 2009,iamkrissy,"@10thAmendment When you do #FollowFriday put a space between each of your choices, then your links will show up. Hope that helps. "
1,2044526663,Fri Jun 05 09:29:16 PDT 2009,michelledh,"Being used as a taxi to the station, talk later "
1,1989228113,Mon Jun 01 00:47:22 PDT 2009,rherhe,"Think I need a headboard, anyone wanna teach me 2 make one or tell me where 2 buy one cheap "
1,2069304079,Sun Jun 07 15:37:57 PDT 2009,SheridanPaige,brandon kane- i loved you first  reminds me of some 1 :O
1,1997465043,Mon Jun 01 16:53:55 PDT 2009,theillestchomes,agaiin texttin gabbby 
1,1976570638,Sat May 30 18:28:22 PDT 2009,ceenak,@mrs_vanity that meal is perfect anytime! now i'm craving sweet potatoe fries 
1,2055715143,Sat Jun 06 09:49:27 PDT 2009,Mariiq,Todayy party with the girls yayy happy b-day karla 
1,2174825214,Sun Jun 14 23:24:15 PDT 2009,mmoyal85,"@jengow815: You aren't even married yet.... you can't use that last name, dork "
1,2062942518,Sun Jun 07 00:49:25 PDT 2009,CateP36,@_SDO How's that bottle going?? 
1,2018255410,Wed Jun 03 09:40:51 PDT 2009,LuisaR70,"@theDebbyRyan &quot;they keep telling me that im wasting my time, please let me prove them all wrong&quot; - cuteeeee. "
1,2065164560,Sun Jun 07 08:01:58 PDT 2009,jayvert,@valerieeev It's easy when you're not 
1,2192062101,Tue Jun 16 06:26:41 PDT 2009,one9domino85,Good morning y'all hahahahahaaha had a good sleep  siked to hear mariahs new single 
1,1973297187,Sat May 30 10:52:34 PDT 2009,TiffanyBTran,"Going to Hayward, "
1,2060699981,Sat Jun 06 19:24:30 PDT 2009,wasabipea,"Bao Noodles with @pattenhere and Lauren- yum!  Welcome back, newlyweds "
1,2176412658,Mon Jun 15 03:48:21 PDT 2009,carlos_teran,@Elsa20070310117 Have a wonderful day. 
1,1836062802,Mon May 18 07:17:54 PDT 2009,shinseidesigns,"Except my followers, of course.  My followers all have BRILLIANT taste in music.  They are also all thin, beautiful and geniuses. "
1,1557401728,Sun Apr 19 03:53:43 PDT 2009,Sheamus,@Jocassels You're welcome. 
1,1771055711,Mon May 11 23:03:20 PDT 2009,chriskarpyszyn,@AdrianZgeb Don't hold your breath 
1,2190489040,Tue Jun 16 02:52:40 PDT 2009,CherrySoCalGlam,@ashleeadams Um quite the Time Change ;) Welcome to Cali.. when you get here  xoxo
1,2177165813,Mon Jun 15 05:35:07 PDT 2009,vgiacoppo,Good Morning! Hope everyone had an amazing weekend  special shoutout to my new weekend followers!
1,1982100650,Sun May 31 10:31:41 PDT 2009,RenataLee,"@Dannymcfly you return to Brazil next year? please, I love you danny. "
1,2175646581,Mon Jun 15 01:35:04 PDT 2009,kemcalarion,just got her student permit and she's ready to drive!! 
1,1556402550,Sat Apr 18 22:42:04 PDT 2009,duckyd16,im tired. i love jordan to death. hes so sweet XD 
1,2189398593,Mon Jun 15 23:56:21 PDT 2009,RDettman,love the strange beings we production people are.... I really need to get on a set to remind me of why I love it so much 
1,2049690289,Fri Jun 05 17:19:32 PDT 2009,LorenKennedy,''My mom got me drunk.'' ''What are you trying to say claire?'' ''Im trying to say my name is RICK!''-love you claire 
1,1793119865,Thu May 14 01:27:00 PDT 2009,winniemzembe,@rockyeah im a girl 
1,1752019300,Sat May 09 20:51:08 PDT 2009,heidisa,"Thanks for the concern, guys. A few stitches later, all is well. Whew. "
1,2069474345,Sun Jun 07 15:56:46 PDT 2009,AddiB,New song posted on www.myspace.com/addibmusic 
1,1563449019,Sun Apr 19 22:52:56 PDT 2009,Rebeckah1010,"Ughhhhh wow, she's really been bothering me lately. Well I'm gonna get off. Night coops "
1,2000656431,Mon Jun 01 22:37:35 PDT 2009,__missb,@jacquesvh hows your study going mr? we're missing you in the atrium study rooms 
1,1824287485,Sun May 17 00:45:16 PDT 2009,DJ_JaMn,"@Astrogirl426 sleeping is hotter than, y'know, &quot;sleeping&quot; ??   "
1,1694221697,Mon May 04 01:37:52 PDT 2009,yumi123,"@LittleFletcher Oh, and Happy Judd Day haha  #juddday"
1,2189936060,Tue Jun 16 01:18:25 PDT 2009,Cbawa,"Make your thoughts happy, and have a happy life!  You are the only one that is in control over your own life and your own thoughts! -CB"
1,1972209884,Sat May 30 08:47:10 PDT 2009,9swords,"@clatko Oh well, get flock while you wait  http://flock.com/"
1,2062991187,Sun Jun 07 00:59:36 PDT 2009,fastchicken,@dunk @kiwibastard I now have a LOT more respect for @leolaporte 
1,1825282488,Sun May 17 05:06:23 PDT 2009,thomasjust,Going to bed...but I counted and it turns out I only have 15 more shifts to work.....yay 
1,2182785526,Mon Jun 15 13:38:00 PDT 2009,KT_93,@letssingbaby cool idea  who is @AmeliaCAye anyway?
1,2179474627,Mon Jun 15 09:09:13 PDT 2009,meghanmbiro,@eExecutives Thanks + Nice to see the surge line 
1,2061116844,Sat Jun 06 20:12:41 PDT 2009,kelseyfulton,@SisterStrange well im deffinately headed for your bath tub right now!  
1,2191712444,Tue Jun 16 05:49:49 PDT 2009,KatinSpace,"@sunrisesister i know i started knitting it and then had to stop, make more stitch markers and continue "
1,1971331883,Sat May 30 06:50:50 PDT 2009,crazehkitteh,@MarkIsMusing well today i feel like the bug ON the windshield 
1,1977657595,Sat May 30 21:25:19 PDT 2009,shavawnica,@hahaHELLNO  Wow that is awful kind of u. 
1,1996233684,Mon Jun 01 14:44:55 PDT 2009,Jenton,http://pewresearch.org/newsiq/quiz/ Nice! I got 11/12 correct! All that Newsweek reading has paid off 
1,1825916052,Sun May 17 07:12:42 PDT 2009,DebPDanS,ahha. we are now cosmically and techniquely on the same page. Praireskyes and Dandurndoneit together again. 
1,1556778684,Sun Apr 19 00:18:11 PDT 2009,HannahHentcy9,great day  almost topped yesterday! almost  i have a new appreciation for the beach &lt;3
1,2003352943,Tue Jun 02 06:22:43 PDT 2009,Katie_McFlyy,"Today's been hilarious  'As lonely as an asmatic fattie in a room full of anorexics' Lmfao, good times."
1,2008557573,Tue Jun 02 14:18:32 PDT 2009,Hellhale,sweating like a slave its like 1000 degrees on the platform. &quot;when the temp rises so does degree&quot; 
1,1793547979,Thu May 14 03:06:47 PDT 2009,maaikeanne,Morningg  Today is another day of studying &amp; hopefully watchin the ANTM 12 finale 
1,2048073114,Fri Jun 05 14:37:15 PDT 2009,hollyyjanee,With @kayteejay6 happy birthday baby girl 
1,2066174271,Sun Jun 07 10:01:35 PDT 2009,iheartjordank,@KimKardashian sounds like a great show! Have fun 
1,1933149048,Tue May 26 23:07:26 PDT 2009,SPConf,@BrewCrewBabe I do. But lips are mostly sealed till the conf  Coming to #SPC09 conf 2 find out all abt it? Enter the comp win a pass!
1,2072149477,Sun Jun 07 20:29:21 PDT 2009,waxingpoetic75,"@Sterkworks hehehe I know, me too. Well not your important person, but mine. "
1,2000924775,Mon Jun 01 23:20:11 PDT 2009,kham19,I will send a copy of this email to the Prime Minister of Canada among others. You should not have opened Pandora's Box. Peace 
1,2189811023,Tue Jun 16 00:58:26 PDT 2009,MiniMinscom,~*~*~ July Challenge ~*~*~: Hello everyone   I have decided to set up a July Challenge :p  For the challenge I'm propos http://url4.eu/EOd
1,1985331614,Sun May 31 16:53:58 PDT 2009,adaguiluz,is making a miley cyrus mii for the check-mii-out celebrity contest 
1,1979584307,Sun May 31 03:40:36 PDT 2009,akojen,@katjasbored It's pretty much the bare minimum of a sports car. 
1,2052522483,Sat Jun 06 01:01:19 PDT 2009,SoccrChikaita15,said goodbye to her long hair &amp; HELLO TO SUMMER HAIRCUT&lt;3 its bob/A-line thing..hmm i look adorable 
1,1677795135,Sat May 02 04:01:50 PDT 2009,LissSmith,"@DanielNadasi Make sure to check your email! And respond to it, otherwise I won't know what I'm doing!!!!! Glad you're not soaking "
1,1557123448,Sun Apr 19 02:08:33 PDT 2009,JonsGermanGirl,@jordanknight thats a sign ur getting old.. muahaha Kidding babe  We love u anyway.. HUGS
1,1770924124,Mon May 11 22:38:28 PDT 2009,kenkliu,"@Jessica_Kane i don't venture out to beaches often actually. when i go, i like to take pics "
1,1961766208,Fri May 29 10:00:42 PDT 2009,JoannaDiStefano,"incidentally, that is rather beautiful "
1,1822503491,Sat May 16 19:43:40 PDT 2009,DerekHoughness,"wishing it was tomorrow already, pick on me day has sucked, but tomorrow is my birthday "
1,2012274703,Tue Jun 02 20:21:53 PDT 2009,PinkRainToday,I want to go to Washington. 
1,1975923443,Sat May 30 16:11:47 PDT 2009,koolpersonrockz,watching &quot;Itty bitty titty commitee&quot; YES it is a gay movie about lesbianas 
1,1975584171,Sat May 30 15:28:05 PDT 2009,CuteRain,HEEYYY ALL!!!! Thanks for your  votes at http://www.hottweeters.com/CuteRain!!! I am very happy to have your support KISSESS ~Cute Rain~ 
1,2191160975,Tue Jun 16 04:39:50 PDT 2009,RobBaca,@appletell Thanks for the link! I think I will restore the iPhone... That seems to get rid of it. 
1,1557859742,Sun Apr 19 06:19:26 PDT 2009,tubblog,@gingerinc @tegwin Tequila bloody horrible - the salt especially. Makes me gag. The brutes forced me to drink it anyway! 
1,2003245336,Tue Jun 02 06:10:11 PDT 2009,mogged,Patch Day!   http://tinyurl.com/oq8sxe
1,2011165038,Tue Jun 02 18:35:07 PDT 2009,sakibq,"@aimeewebb yay you are alive!  oh the miracle of life. so aimee, what's the story ... Atlanta bound, or Canada found? "
1,1468555097,Tue Apr 07 02:23:11 PDT 2009,gesus,When will !pidgin integrate otr-encryption as a standard component like !adium does? I will really appreciate that! 
1,1997657324,Mon Jun 01 17:13:54 PDT 2009,svc1022,chinese food 
1,2191752982,Tue Jun 16 05:54:26 PDT 2009,_Elliss_,"@sawyersgem I've got English on Thursday and then thats it, but im not revising today really cant be bothered "
1,2059152462,Sat Jun 06 16:21:08 PDT 2009,FakerGigi,.@MyInnerJules Good! Party was a success and I'm ignoring the last of the mess for a bit. 
1,1675934133,Fri May 01 20:40:50 PDT 2009,Eri8321317,"So, he didn't really SAY anything about my response to going to New Orleans, but hey, he reached out and commented back to me, at least. "
1,1469704142,Tue Apr 07 07:10:24 PDT 2009,Seven16,"gotta go to work in about 15 or so. played GTA: Chinatown Wars a lot last night. Anyone who has a DS should get that game, it's that good "
1,1986615388,Sun May 31 19:04:54 PDT 2009,GirlintheRadio,"ZACHARY QUINTO, AGAIN!   "
1,1965714422,Fri May 29 16:24:36 PDT 2009,helenz6,Went to pub for second time ever with a few people. Still prefer tea at a friend's house 
1,1686252236,Sun May 03 04:33:20 PDT 2009,kyelani,@nicktionary very eloquently put. can't help but agree with you 
1,2049574951,Fri Jun 05 17:07:13 PDT 2009,catherinemurphy,Thankyou @wilkesey and @hollyalyxfinch  x
1,2012917377,Tue Jun 02 21:32:31 PDT 2009,rishiseth,@teekaytee Agree with you! Wish you all the best in your second term with Raja 
1,1932774186,Tue May 26 22:11:19 PDT 2009,kevinkhaw,is happy to cook &amp; pack lunch meals on a weeknight. Even if its not for my work day. 
1,1965697930,Fri May 29 16:22:48 PDT 2009,scodal,"@tristansmom103  me too, i used to love it too. times change lol"
1,2055464672,Sat Jun 06 09:21:55 PDT 2009,irisv,"http://twitpic.com/6r1nm - i might buy this one, also available in black, and not too expensive "
1,1685743703,Sun May 03 01:51:19 PDT 2009,Adranmelech,Salut a tous 
1,1677294255,Sat May 02 01:21:05 PDT 2009,devitadev,currently playing on barbiegirls.com  they have some fun games. i'm addicted to fashion frenzy
1,1880410369,Fri May 22 01:08:31 PDT 2009,babybunny1987,@ACC1987fans I am followimg but thx 
1,1994698733,Mon Jun 01 12:19:13 PDT 2009,correltje,I had too many people to see today. I deserve a baby nap  Daddy's also Sleeping in the back of the car http://yfrog.com/0wpjlj
1,2189409508,Mon Jun 15 23:57:58 PDT 2009,MelyssahR,@DaRealsebastian NO LOL for that 1.. Since we have spoke more than once today 
1,1996822405,Mon Jun 01 15:45:14 PDT 2009,michelleisalive,@sarahxelizabeth its alright. Thank you though 
1,2060067033,Sat Jun 06 18:11:37 PDT 2009,MANNY24c,@y Zuneega ima follow your ducky assss with no tail 
1,2188268078,Mon Jun 15 21:35:25 PDT 2009,lady_leo510,My babys Home 
1,1960219859,Fri May 29 07:36:59 PDT 2009,allijo,The Weepies. 
1,1956090601,Thu May 28 21:10:13 PDT 2009,insearchofnkotb,@PandaMayhem just sent 
1,2071610348,Sun Jun 07 19:39:56 PDT 2009,colefaris,Hayley and i are drinkin it up yall 
1,1827690057,Sun May 17 11:14:33 PDT 2009,megelder,"@Natazzz ha, i so remember when V came out. it was all us kids would talk about "
1,1793526740,Thu May 14 03:01:59 PDT 2009,eniac,OOOMMG I got access for somethin AWWWEEESOOME and I cant tell you what because it's confidental 
1,1824712249,Sun May 17 02:35:46 PDT 2009,lt76,chillin! 
1,1983970527,Sun May 31 14:11:16 PDT 2009,CreamPuffBunny,I'm so glad summer's finally here! 
1,2187367901,Mon Jun 15 20:10:44 PDT 2009,stevexwest,@feeee Haha awh. Hey that parcel is so close to my house!it should be delivered this afternoon!I can't wait to see what it is 
1,1999117048,Mon Jun 01 19:40:15 PDT 2009,Skywarpgold,@amylg I know right?!  And I'm most stoked that they deliver to Shirlington! 
1,1968218374,Fri May 29 20:59:46 PDT 2009,ohfashoo,@alexanimal you love it... and me  haha
1,2014136696,Wed Jun 03 00:34:07 PDT 2009,LovelyLori09,getting introduced to twitter with Chrystine! 
1,1558047967,Sun Apr 19 07:04:20 PDT 2009,readingthisbook,"Listening to It's Alright, It's Ok by @ashleytisdale  it's a new song! can't wait for the music video."
1,1675898716,Fri May 01 20:35:42 PDT 2009,ElloMoqui,Congrats! I VOTED 
1,1968862025,Fri May 29 22:24:06 PDT 2009,Renee_Lynn93,Watching  That '70s Show 
1,2181373137,Mon Jun 15 11:44:25 PDT 2009,NiksieThePixie,@ImPrada get well soon girl ..thinking of you 
1,2055958816,Sat Jun 06 10:15:59 PDT 2009,jordanhowell,"@thetricktolife Am just listening online  That's Radio 2's tagline :p &quot;This is BBC Radio 2. Online, on digital and on 88-91FM&quot; xD"
1,1985905961,Sun May 31 18:00:00 PDT 2009,AudritaApplebum,"@moriahmalonzo moriaaaaaaah! make some more beautiful baby makin' indie music, please. "
1,1975941229,Sat May 30 16:14:08 PDT 2009,nettie_snarky,"@DavidArchie, so glad  The Script is so good! they have a song called I'm Yours that you should hear."
1,1961810968,Fri May 29 10:04:45 PDT 2009,bookfinder,@goodmorningbill Good one 
1,1827746809,Sun May 17 11:21:38 PDT 2009,EricSchechter,"@Social_Citizen Never heard of them, but Im checking them out right now. Im always looking for great new music! Let u know what I think! "
1,2067797507,Sun Jun 07 12:58:43 PDT 2009,IrvingBorst,i cannot /believe/ i missed that 
1,1968750479,Fri May 29 22:07:42 PDT 2009,TanyaAlina,I'm following Carter Jenkins now. Yay! 
1,1688042706,Sun May 03 10:12:14 PDT 2009,dattmeg,@MoLiQka im good now i think im late! and u never solved ur riddle so i guess i won 
1,1994721357,Mon Jun 01 12:21:16 PDT 2009,crowdergolf,Good day on the golf course think I will do it again Wednesday 
1,2006370507,Tue Jun 02 11:04:08 PDT 2009,Sideways_G,@kswick24 if u hada real phone the username would automatically come up afta u type it the first time...   
1,1983222070,Sun May 31 12:44:29 PDT 2009,buttface20,"Got to Tinyâs Hall which was full of stuffy air that wouldnât shift though open doors &amp; windows, so took our happy commotion outdoors "
1,2062824921,Sun Jun 07 00:25:31 PDT 2009,sharonhayes,@jchronowski47 Yup - for sure. Someone had given me that link earlier after I had asked &amp; had tweeted it 
1,1557858689,Sun Apr 19 06:19:10 PDT 2009,xxitzsarah,"not feeling so great, but still preparing myself for a pretty mean workout.. oo it burns soo goood "
1,1990811773,Mon Jun 01 05:47:55 PDT 2009,DissentFromDay1,&quot;Journalists who don't kiss Obama's feet&quot; ... http://is.gd/LsDE ... Lucianne.com commenters are great (and not just 'cause I post there). 
1,1551712805,Sat Apr 18 09:46:47 PDT 2009,bethanysb,ah ive finsihed. 17th of july please 
1,1998107112,Mon Jun 01 18:00:17 PDT 2009,katzmeow1221,@bdix Can you give us the recipe in 140 characters or less??  
1,1984833938,Sun May 31 15:54:05 PDT 2009,wonkabar,@breevez welcome to twitter black girl 
1,1995469976,Mon Jun 01 13:32:27 PDT 2009,WookieStyle,"@filmutopia lmao! ya, she's right though, i usually want something that says toshiba or taylormade.... "
1,2016764508,Wed Jun 03 07:19:24 PDT 2009,meganmarie721,Watching The Hills finale with Speidi's wedding.... and planning my own wedding.        
1,1556878069,Sun Apr 19 00:47:54 PDT 2009,TheFirstChibi,@mig90 Yessum?  Sorry. I left The World Of The Internet a while before you got on.
1,2186834267,Mon Jun 15 19:24:18 PDT 2009,EatWithoutGuilt,Finally getting back into Tweeting regularly after my French adventures....that european lifestyle is surely addictive 
1,1694645053,Mon May 04 03:32:44 PDT 2009,summer320,can't wait for the 8th and the 13th.... its gonna be a loooong night!! 
1,2069954036,Sun Jun 07 16:50:10 PDT 2009,tommyreyes,@ModelMandyLynn nice shot!! 
